ＴＫＣ,会社コード,業種名,公開有無,フリガナ,和文社名,旧会社名,英文社名,郵便番号,住所,電話,ＵＲＬ,営業所等,事業内容,仕入先,販売先,ブランド,取引銀行,設立年月,資本金,lat,lon
10397297,200061,機械卸売,未上場,マンローランドゴスウェブシステムズジャパン,マンローランドゴスウェブシステムズジャパン（株）,（株）ゴスグラフィックシステムズジャパン（2018.8）,ｍａｎｒｏｌａｎｄ　Ｇｏｓｓ　ｗｅｂ　ｓｙｓｔｅｍｓ　Ｊａｐａｎ　Ｃｏｒｐ．,350-1328,埼玉県狭山市広瀬台３－７－４,04-2954-1141,https://www.manrolandgoss.com/,［営業所］　大阪,印刷機械，関連機器・部品の輸入販売・アフターサービス,,新聞社，印刷会社,,,199611,100,35.8689518,139.3856058
10397313,200065,機械卸売,未上場,イーストアジアチックカンパニージャパン,イースト・アジアチック・カンパニー・ジャパン（株）,,Ｔｈｅ　Ｅａｓｔ　Ａｓｉａｔｉｃ　Ｃｏ．　（Ｊａｐａｎ），　Ｌｔｄ．,105-0001,東京都港区虎ノ門５－２－６　虎ノ門第２ワイコービル６階,03-6695-7133,http://www.eacjapan.co.jp/,,ビール・ソフトドリンク用注出機材等の輸入販売,,,,,198203,100,35.6629006,139.7445659
10397321,200072,新聞・出版,未上場,インコム,（株）インコム,,ＩＮＣＯＭ　Ｃｏ．，　Ｌｔｄ．,112-0014,東京都文京区関口１－２３－６　プラザ江戸川橋２階,03-3260-7871,https://web.incom.co.jp/,,生産財関連情報誌ＰｒｏｄｕｃｔＮａｖｉの発行，Ｗｅｂサイトの運営,,,,,197210,31,35.7103084,139.7302763
10397388,200092,コンサルティング,未上場,マーサージャパン,マーサージャパン（株）,マーサー・ヒューマン・リソース・コンサルティング（株）（2007.9）,Ｍｅｒｃｅｒ　Ｊａｐａｎ　Ｌｔｄ．,107-6216,東京都港区赤坂９－７－１　ミッドタウン・タワー,03-6775-6500,https://www.mercer.co.jp/,［関西オフィス］　大阪市北区梅田２－２－２２ハービスＥＮＴオフィスタワー２４階ＴＥＬ０６－７６７０－７２６０,組織・人事改革，Ｍ＆Ａ，グローバル人材マネジメント，福利厚生，給与データサービス，退職金・年金・財務リスク，資産運用等の組織・人事コンサルティング,,,,三菱ＵＦＪ，ＨＳＢＣ,197802,488,35.66623149999999,139.7313051
10397479,200117,その他卸売,未上場,エイハートロッドジャパン,エイ・ハートロッド・ジャパン（株）,,Ａ．Ｈａｒｔｒｏｄｔ　（Ｊａｐａｎ）　Ｃｏ．，　Ｌｔｄ．,105-0003,東京都港区西新橋３－６－１０　マストライフ西新橋ビル８階,03-4500-9240,https://www.hartrodt.com/,,運送代理業務,,,,,198307,95,35.6648114,139.7518329
10397487,200120,鉄鋼・金属卸売,未上場,エイホウジャパン,（株）永豊ジャパン,,Ｙｏｕｎｇ　Ｐｏｏｎｇ　Ｊａｐａｎ　Ｃｏｒｐ．,101-0042,東京都千代田区神田東松下町４３　工業ビル８階,03-3256-0441,,,亜鉛・鉛地金，その他非鉄金属，合金，鉱石，産業資材，フレキシブル回路の輸入，機械，鋼材，電気製品，化成品等の輸出,,,,,197901,27,35.6942335,139.7724364
10397495,200123,その他卸売,未上場,エクマンパルプアンドペーパー,エクマン・パルプ・アンド・ペーパー（株）,,Ｅｋｍａｎ　Ｐｕｌｐ　＆　Ｐａｐｅｒ　Ｃｏ．，　Ｌｔｄ．,107-0052,東京都港区赤坂２－１６－２０　トリオ赤坂ビル３階,03-3560-6225,https://www.ekmangroup.com/,,紙パルプの輸入代理,,,,,197404,48,35.67120269999999,139.7382589
10397511,200126,コンサルティング,未上場,エゴンゼンダー,エゴンゼンダー（株）,エゴン　ゼンダー　インターナショナル（株）（2014）,Ｅｇｏｎ　Ｚｅｈｎｄｅｒ　Ｃｏ．，　Ｌｔｄ．,100-0005,東京都千代田区丸の内２－１－１　明治安田生命ビル１７階,03-5219-0450,https://www.egonzehnder.com/jp/,,企業統治・経営人材関連の総合コンサルティング会社。ＣＥＯの後継者計画，取締役会の実効性評価，経営人材の評価・育成等に関する戦略的コンサルティングを展開,,,,三菱ＵＦＪ，みずほ,198110,20,35.6791077,139.7621731
10397586,200164,機械卸売,未上場,マンエナジーソリューションズジャパン,マンエナジーソリューションズジャパン（株）,マンディーゼルアンドターボ日本（株）（2018.9）,ＭＡＮ　Ｅｎｅｒｇｙ　Ｓｏｌｕｔｉｏｎｓ　Ｊａｐａｎ　Ｌｔｄ．,220-0012,神奈川県横浜市西区みなとみらい４－４－２,045-227-6250,https://man-es.com/global/japan/,,重機器輸入販売および技術指導,,,,,196908,50,35.4601481,139.6272098
10397602,200166,食料品卸売,未上場,ハワイアンホーストジャパン,ハワイアンホースト・ジャパン（株）,エム・エー・ティー・トレーディング（株）（2002.2）,Ｈａｗａｉｉａｎ　Ｈｏｓｔ　Ｊａｐａｎ，　Ｉｎｃ．,105-0012,東京都港区芝大門２－６－４　芝大門笹野ビル３階,03-5425-6521,https://www.hawaiianhost.co.jp/,,ハワイアンホースト商品の輸入販売,,,,,198102,25,35.6553961,139.753808
10397610,200170,機械卸売,未上場,エムティエスジャパン,エムティエスジャパン（株）,,ＭＴＳ　Ｊａｐａｎ　Ｌｔｄ．,130-0026,東京都墨田区両国３－２２－６,03-5638-0850,https://www.mts.com/jp,［名古屋オフィス］　４６５－００２５名古屋市名東区上社４－１３５ＴＥＬ０５２－７０９－６３２８,各種試験用機械装置の輸入販売・据え付け,ＭＴＳ　Ｓｙｓｔｅｍｓ　Ｃｏｒｐ．,トヨタ自動車，三菱重工業，日産自動車，防衛省，清水建設,,三菱ＵＦＪ,197206,99,35.694666,139.7936894
10397636,200176,電気機器卸売,未上場,ボッシュセキュリティシステムズ,ボッシュセキュリティシステムズ（株）,（株）イーブイアイオーディオジャパン（2014.4）,Ｂｏｓｃｈ　Ｓｅｃｕｒｉｔｙ　Ｓｙｓｔｅｍｓ　Ｌｔｄ．,150-0002,東京都渋谷区渋谷３－６－７,03-5485-4427,https://www.boschsecurity.com/jp/en/,,映像監視装置，業務用音響製品の輸出入・販売,,,,,198103,10,35.6578609,139.705883
10397644,200177,その他卸売,未上場,エロフハンソン,エロフ・ハンソン（株）,,Ｅｌｏｆ　Ｈａｎｓｓｏｎ　Ｋ．Ｋ．,105-0003,東京都港区西新橋２－２－２　澤ビルディング３階,03-3503-6161,https://www.elofhansson.com/,,製紙用パルプ輸入，印刷用紙輸出入，情報用紙輸出，フィルム輸入,,,,,197902,20,35.6677249,139.7514524
10397701,200197,新聞・出版,未上場,オックスフォードダイガクシュッパンキョク,オックスフォード大学出版局（株）,,Ｏｘｆｏｒｄ　Ｕｎｉｖｅｒｓｉｔｙ　Ｐｒｅｓｓ　Ｋ．Ｋ．,108-8386,東京都港区芝４－１７－５　相鉄田町ビル３階,03-5444-5454,https://www.oupjapan.co.jp/,,書籍（Ｏｘｆｏｒｄ　Ｕｎｉｖｅｒｓｉｔｙ　Ｐｒｅｓｓ発行）の出版・輸入・販売,,,,,196605,89,35.6478601,139.7514325
10397727,200199,精密機器卸売,未上場,デマントジャパン,デマント・ジャパン（株）,Ａｕｄｍｅｔ（株）（2020.7）,Ｄｅｍａｎｔ　Ｊａｐａｎ　Ｋ．Ｋ．,212-0013,神奈川県川崎市幸区堀川町５８０　ソリッドスクエア西館１６階,044-543-0615,https://www.demant.com/,,補聴器およびその部品・附属品，聴力測定機器の輸入販売,Ｄｅｍａｎｔ　Ａ／Ｓ（デンマーク）,全国補聴器販売店，眼鏡販売店,オーティコン,三菱ＵＦＪ,197303,10,35.5349021,139.6995136
10397743,200202,情報・システム・ソフト,未上場,オートデスク,オートデスク（株）,,Ａｕｔｏｄｅｓｋ　Ｌｔｄ．　Ｊａｐａｎ,104-6024,東京都中央区晴海１－８－１０　晴海アイランド　トリトンスクエア　オフィスタワーＸ２４階,03-6221-3513,http://www.autodesk.co.jp/,［営業所］　大阪，名古屋,製造・建設・ＣＧ／映像業界向け設計関連・データ管理アプリケーション，開発環境，クラウド基盤などの販売，サポート，デベロッパー向け技術支援の提供,米国Ａｕｔｏｄｅｓｋ，　Ｉｎｃ．,国内代理店,Ａｕｔｏｄｅｓｋ　ＡｕｔｏＣＡＤ，Ａｕｔｏｄｅｓｋ　ＡｕｔｏＣＡＤ　Ｐｌｕｓ，Ａｕｔｏｄｅｓｋ　Ｉｎｖｅｎｔｏｒ，Ａｕｔｏｄｅｓｋ　Ｒｅｖｉｔ，Ａｕｔｏｄｅｓｋ　３ｄｓ　Ｍａｘ，Ａｕｔｏｄｅｓｋ　Ｍａｙａ，Ａｕｔｏｄｅｓｋ　Ｆｕｓｉｏｎ　３６０，Ａｕｔｏｄｅｓｋ　Ｉｎｆｒａｗｏｒｋｓ，Ａｕｔｏｄｅｓｋ　Ｃｉｖｉｌ　３Ｄ，Ａｕｔｏｄｅｓｋ　Ｃｏｎｓｔｒｕｃｔｉｏｎ　Ｃｌｏｕｄ,,198504,100,35.6573718,139.7827814
10397818,200242,貨物運送,未上場,キューネアンドナーゲル,キューネ・アンド・ナーゲル（株）,キューネ・アンド・ナーゲル・ジャパン（株）（2001.7）,Ｋｕｅｈｎｅ　＋　Ｎａｇｅｌ　Ｌｔｄ．,135-0016,東京都江東区東陽６－３－２　イースト２１タワー１９階,03-5632-5350,https://jp.kuehne-nagel.com/ja/,［支店］　大阪（大阪市西区西本町２－３－１０西本町インテンスビル１０階），名古屋（愛知県名古屋市西区名駅３－１０－１７ＩＴ名駅ビル２号館２Ｂ），福岡（福岡市博多区住吉２－２－１）　［営業所］　成田空港，関西国際空港,国際貨物運送取扱業，通関業,,,,,198206,80,35.6753038,139.815734
10397875,200253,総合卸売,未上場,ギョウセイジャパン,（株）暁星ジャパン,暁星物産日本（株）（1998.10）,Ｈｙｏｓｕｎｇ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,105-0001,東京都港区虎ノ門３－１１－１５　ＳＶＡＸ　ＴＴビル６階,03-3432-1005,https://www.hyosung.co.jp/,［大阪支店］　大阪市中央区南本町２－６－１２サンマリオンＮＢＦタワー,繊維製品・原材料，化学製品，機械，金属製品，鉄鋼の輸出入,日本無機化学工業，ＵＢＥ，暁星グループ，伊藤忠丸紅鉄鋼，ＮＥＣディスプレイソリューションズ,横浜ゴム，ブリヂストン，暁星グループ，住友ゴム，近江産業，中嶋産業,,ＫＥＢハナ，スタンダードチャータード，三井住友，ウリィ，韓国産業，中小企業，みずほ，三菱ＵＦＪ，りそな,197808,490,35.6651136,139.7470421
10397883,200255,繊維・衣服,未上場,ボードライダーズジャパン,ボードライダーズジャパン（株）,クイックシルバー・ジャパン（株）（2017.8）,Ｂｏａｒｄｒｉｄｅｒｓ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,150-0001,東京都渋谷区神宮前６－２７－８　京セラ原宿ビル２－３階,03-5469-6070,https://www.quiksilver.co.jp/,,サーフアパレル，スノーボードウェア，ウェットスーツ，アクセサリーの製造・卸・販売,,,,,198403,30,35.6664738,139.7033431
10989700,200256,他製造業,未上場,クイックロックジャパン,クイック・ロック・ジャパン（株）,,Ｋｗｉｋ　Ｌｏｋ　Ｊａｐａｎ，　Ｌｔｄ．,332-0011,埼玉県川口市元郷２－４－１２,048-224-1666,https://www.kwiklok.com/jp/,,食品類の包装機械の輸入・販売およびプラスチックポリ袋結束具の製造・販売,,,,,198311,12,35.7932847,139.7321441
10266484,200268,その他卸売,未上場,クラークスジャパン,クラークスジャパン（株）,,Ｃｌａｒｋｓ　Ｊａｐａｎ　Ｌｔｄ．,107-0062,東京都港区南青山３－１１－１３　新青山東急ビル,03-5411-3055,https://www.clarks.co.jp/,,靴の買い付け・販売・輸入,,,,,198312,80,35.6663001,139.7140807
10397941,200274,他製造業,未上場,クリーンテックスジャパン,クリーンテックス・ジャパン（株）,,Ｋｌｅｅｎ－Ｔｅｘ，　Ｊａｐａｎ，　Ｉｎｃ．,651-2271,兵庫県神戸市西区高塚台２－１－１１,078-991-3300,https://www.kleen-tex.jp/,［営業所］　東京都千代田区,ダストコントロール用マット製造・販売,,,Ｗａｓｈ＋Ｄｒｙ,三井住友,198012,27,34.7347651,135.0210661
10397974,200283,機械,未上場,グーリングジャパン,グーリング・ジャパン（株）,,Ｇｕｈｒｉｎｇ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,104-0052,東京都中央区月島３－２４－５　月島ＮＲビル５階,03-3536-2800,https://www.guhring.co.jp/,［営業所］　砺波（富山県），浜松，名古屋，大阪，広島　［工場］　愛知県豊田市,独グーリング社製のドリル，リーマ，タップ等切削工具の製造・販売，ツーリングシステムの販売,独グーリング社,自動車メーカー，自動車部品メーカー，工作機械メーカー,ＧＵＨＲＩＮＧ,ドイツ，三井住友，みずほ,198104,100,35.6634813,139.7790865
10398006,200293,機械卸売,未上場,ケーエヌエフジャパン,（株）ケー・エヌ・エフ・ジャパン,,ＫＮＦ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,104-0033,東京都中央区新川１－１６－１４　アクロス新川ビル　アネックス３階,03-3551-7931,https://www.knf.com/ja/jp/,,ダイヤフラム式真空ポンプ，コンプレッサー，液体ポンプの輸入販売，技術サービス,,,,,198306,40,35.6773031,139.7835403
10398014,200294,機械,未上場,ケーエルエーテンコール,ケーエルエー・テンコール（株）,日本ケーエルエー（株）（1997.6）,ＫＬＡ－Ｔｅｎｃｏｒ　Ｊａｐａｎ　Ｌｔｄ．,220-0012,神奈川県横浜市西区みなとみらい３－７－１　ＯＣＥＡＮ　ＧＡＴＥ　ＭＩＮＡＴＯＭＩＲＡＩ１１階,045-522-7000,https://www.kla.com/ja,［サービスセンター］　本社，白河（福島），北陸（富山），山形，三重，広島，大分，熊本，北上，伊万里，長崎,半導体製造装置の販売，レチクル・フォトマスクやウエハの自動検査装置の保守・応用開発およびソフトウェア提供,米ＫＬＡ社,ＫＩＯＸＩＡ，マイクロンメモリジャパン，信越半導体，ＳＵＭＣＯ，キヤノン，大日本印刷，ＵＳＪＣ，他,ＫＬＡ－Ｔｅｎｃｏｒ,◎シティ，三井住友，三菱ＵＦＪ,198412,480,35.4580313,139.6343461
